ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93705,2,2023,Elec- Commercial,Y,0,0,
93705,3,2023,Elec- Commercial,Y,0,0,
93706,1,2023,Elec- Commercial,Y,0,0,
93706,2,2023,Elec- Commercial,Y,0,0,
93706,3,2023,Elec- Commercial,Y,0,0,
93710,1,2023,Elec- Commercial,Y,"1,257","8,529,404","6,786"
93710,2,2023,Elec- Commercial,Y,"1,256","7,699,323","6,130"
93710,3,2023,Elec- Commercial,Y,"1,261","8,223,987","6,522"
93711,1,2023,Elec- Commercial,N,"1,548","7,451,751","4,814"
93711,2,2023,Elec- Commercial,N,"1,549","6,685,901","4,316"
93711,3,2023,Elec- Commercial,N,"1,545","7,392,380","4,785"
93720,1,2023,Elec- Commercial,N,"1,351","12,571,975","9,306"
93720,2,2023,Elec- Commercial,N,"1,353","11,177,866","8,262"
93720,3,2023,Elec- Commercial,N,"1,354","12,157,435","8,979"
93721,1,2023,Elec- Commercial,Y,0,0,
93721,2,2023,Elec- Commercial,Y,0,0,
93721,3,2023,Elec- Commercial,Y,0,0,
93722,1,2023,Elec- Commercial,N,"1,558","9,211,439","5,912"
93722,2,2023,Elec- Commercial,N,"1,554","8,206,179","5,281"
93722,3,2023,Elec- Commercial,N,"1,554","8,893,020","5,723"
93723,1,2023,Elec- Commercial,N,60,"87,816","1,464"
93723,2,2023,Elec- Commercial,N,60,"81,577","1,360"
93723,3,2023,Elec- Commercial,N,61,"91,093","1,493"
93725,1,2023,Elec- Commercial,Y,0,0,
93725,2,2023,Elec- Commercial,Y,0,0,
93725,3,2023,Elec- Commercial,Y,0,0,
93726,1,2023,Elec- Commercial,Y,"1,686","9,896,994","5,870"
93726,2,2023,Elec- Commercial,Y,"1,675","8,962,795","5,351"
93726,3,2023,Elec- Commercial,N,882,"5,310,693","6,021"
93727,1,2023,Elec- Commercial,Y,"9,362",136552508,"14,586"
93727,2,2023,Elec- Commercial,Y,"9,504",126958271,"13,358"
93727,3,2023,Elec- Commercial,Y,"10,272",138079244,"13,442"
93728,1,2023,Elec- Commercial,Y,0,0,
93728,2,2023,Elec- Commercial,Y,0,0,
93728,3,2023,Elec- Commercial,Y,0,0,
93730,1,2023,Elec- Commercial,N,97,"189,664","1,955"
93730,2,2023,Elec- Commercial,N,95,"172,319","1,814"
93730,3,2023,Elec- Commercial,N,96,"190,270","1,982"
93737,1,2023,Elec- Commercial,Y,0,0,
93737,2,2023,Elec- Commercial,Y,0,0,
93737,3,2023,Elec- Commercial,Y,0,0,
93740,1,2023,Elec- Commercial,Y,0,0,
93740,2,2023,Elec- Commercial,Y,0,0,
93740,3,2023,Elec- Commercial,Y,0,0,
93901,1,2023,Elec- Commercial,Y,"2,226","14,075,899","6,323"
93901,2,2023,Elec- Commercial,Y,"2,222","12,849,507","5,783"
93901,3,2023,Elec- Commercial,Y,"2,220","13,858,380","6,243"
93905,1,2023,Elec- Commercial,N,597,"3,506,958","5,874"
93905,2,2023,Elec- Commercial,N,595,"3,244,286","5,453"
93905,3,2023,Elec- Commercial,N,592,"3,518,224","5,943"
93906,1,2023,Elec- Commercial,N,713,"6,792,017","9,526"
93906,2,2023,Elec- Commercial,N,714,"6,123,997","8,577"
93906,3,2023,Elec- Commercial,N,712,"6,730,930","9,454"
93907,1,2023,Elec- Commercial,N,731,"2,794,318","3,823"
93907,2,2023,Elec- Commercial,N,732,"2,503,224","3,420"
93907,3,2023,Elec- Commercial,Y,"1,016","3,793,944","3,734"
93908,1,2023,Elec- Commercial,Y,0,0,
93908,2,2023,Elec- Commercial,Y,0,0,
93908,3,2023,Elec- Commercial,Y,0,0,
93920,1,2023,Elec- Commercial,Y,0,0,
93920,2,2023,Elec- Commercial,Y,0,0,
93920,3,2023,Elec- Commercial,Y,0,0,
93921,1,2023,Elec- Commercial,N,308,"720,383","2,339"
93921,2,2023,Elec- Commercial,N,308,"713,897","2,318"
93921,3,2023,Elec- Commercial,N,305,"719,399","2,359"
93923,1,2023,Elec- Commercial,Y,"1,043","4,630,325","4,439"
93923,2,2023,Elec- Commercial,Y,"1,040","4,108,412","3,950"
93923,3,2023,Elec- Commercial,Y,"1,039","4,035,612","3,884"
93924,1,2023,Elec- Commercial,Y,0,0,
93924,2,2023,Elec- Commercial,Y,0,0,
93924,3,2023,Elec- Commercial,Y,0,0,
93925,1,2023,Elec- Commercial,Y,0,0,
93925,2,2023,Elec- Commercial,Y,0,0,
93925,3,2023,Elec- Commercial,Y,0,0,
93926,1,2023,Elec- Commercial,Y,0,0,
93926,2,2023,Elec- Commercial,Y,0,0,
93926,3,2023,Elec- Commercial,Y,0,0,
93927,1,2023,Elec- Commercial,Y,358,"2,097,436","5,859"
93927,2,2023,Elec- Commercial,Y,356,"2,080,244","5,843"
93927,3,2023,Elec- Commercial,Y,356,"2,243,270","6,301"
93930,1,2023,Elec- Commercial,Y,623,"3,255,747","5,226"
93930,2,2023,Elec- Commercial,Y,621,"3,045,471","4,904"
93930,3,2023,Elec- Commercial,Y,622,"3,288,980","5,288"
93932,1,2023,Elec- Commercial,Y,0,0,
93932,2,2023,Elec- Commercial,Y,0,0,
93932,3,2023,Elec- Commercial,Y,0,0,
93933,1,2023,Elec- Commercial,Y,0,0,
93933,2,2023,Elec- Commercial,Y,0,0,
93933,3,2023,Elec- Commercial,Y,0,0,
93940,1,2023,Elec- Commercial,Y,"2,424","17,956,577","7,408"
93940,2,2023,Elec- Commercial,Y,"2,425","16,387,052","6,758"
93940,3,2023,Elec- Commercial,Y,"2,422","16,244,684","6,707"
93944,1,2023,Elec- Commercial,Y,0,0,
93944,2,2023,Elec- Commercial,Y,0,0,
93944,3,2023,Elec- Commercial,Y,0,0,
93950,1,2023,Elec- Commercial,Y,0,0,
93950,2,2023,Elec- Commercial,Y,0,0,
93950,3,2023,Elec- Commercial,Y,0,0,
93953,1,2023,Elec- Commercial,Y,0,0,
93953,2,2023,Elec- Commercial,Y,0,0,
93953,3,2023,Elec- Commercial,Y,0,0,
93955,1,2023,Elec- Commercial,Y,"1,298","9,926,501","7,648"
93955,2,2023,Elec- Commercial,Y,"1,298","9,195,328","7,084"
93955,3,2023,Elec- Commercial,Y,"1,293","10,167,210","7,863"
93960,1,2023,Elec- Commercial,Y,600,"3,529,507","5,883"
93960,2,2023,Elec- Commercial,Y,601,"3,292,596","5,479"
93960,3,2023,Elec- Commercial,Y,599,"3,523,792","5,883"
94002,1,2023,Elec- Commercial,N,680,"4,071,816","5,988"
94002,2,2023,Elec- Commercial,N,682,"3,733,479","5,474"
94002,3,2023,Elec- Commercial,N,683,"4,113,010","6,022"
94005,1,2023,Elec- Commercial,Y,0,0,
94005,2,2023,Elec- Commercial,Y,0,0,
94005,3,2023,Elec- Commercial,Y,0,0,
94010,1,2023,Elec- Commercial,N,"1,320","13,519,832","10,242"
94010,2,2023,Elec- Commercial,N,"1,323","12,465,980","9,423"
94010,3,2023,Elec- Commercial,N,"1,325","13,383,921","10,101"
94014,1,2023,Elec- Commercial,Y,0,0,
94014,2,2023,Elec- Commercial,Y,0,0,
94014,3,2023,Elec- Commercial,Y,0,0,
94015,1,2023,Elec- Commercial,Y,0,0,
94015,2,2023,Elec- Commercial,Y,0,0,
94015,3,2023,Elec- Commercial,Y,0,0,
94019,1,2023,Elec- Commercial,N,458,"2,341,441","5,112"
94019,2,2023,Elec- Commercial,N,458,"2,224,085","4,856"
94019,3,2023,Elec- Commercial,N,455,"2,378,316","5,227"
94020,1,2023,Elec- Commercial,Y,0,0,
94020,2,2023,Elec- Commercial,Y,0,0,
94020,3,2023,Elec- Commercial,Y,0,0,
94021,1,2023,Elec- Commercial,Y,0,0,
94021,2,2023,Elec- Commercial,Y,0,0,
94021,3,2023,Elec- Commercial,Y,0,0,
94022,1,2023,Elec- Commercial,Y,0,0,
94022,2,2023,Elec- Commercial,Y,0,0,
94022,3,2023,Elec- Commercial,Y,0,0,
94024,1,2023,Elec- Commercial,Y,0,0,
94024,2,2023,Elec- Commercial,Y,0,0,
94024,3,2023,Elec- Commercial,Y,0,0,
94025,1,2023,Elec- Commercial,Y,"3,677","96,613,550","26,275"
94025,2,2023,Elec- Commercial,Y,0,0,
94025,3,2023,Elec- Commercial,Y,0,0,
94027,1,2023,Elec- Commercial,Y,0,0,
94027,2,2023,Elec- Commercial,Y,0,0,
94027,3,2023,Elec- Commercial,Y,0,0,
94028,1,2023,Elec- Commercial,Y,0,0,
94028,2,2023,Elec- Commercial,Y,0,0,
94028,3,2023,Elec- Commercial,Y,0,0,
94030,1,2023,Elec- Commercial,N,439,"3,465,683","7,894"
94030,2,2023,Elec- Commercial,N,436,"3,157,015","7,241"
94030,3,2023,Elec- Commercial,N,437,"3,355,340","7,678"
94035,1,2023,Elec- Commercial,Y,0,0,
94035,2,2023,Elec- Commercial,Y,0,0,
94035,3,2023,Elec- Commercial,Y,0,0,
94038,1,2023,Elec- Commercial,Y,0,0,
94038,2,2023,Elec- Commercial,Y,0,0,
94038,3,2023,Elec- Commercial,Y,0,0,
94040,1,2023,Elec- Commercial,Y,0,0,
94040,2,2023,Elec- Commercial,Y,0,0,
94040,3,2023,Elec- Commercial,Y,0,0,
94041,1,2023,Elec- Commercial,Y,0,0,
94041,2,2023,Elec- Commercial,Y,0,0,
94041,3,2023,Elec- Commercial,Y,0,0,
94043,1,2023,Elec- Commercial,Y,0,0,
94043,2,2023,Elec- Commercial,Y,0,0,
94043,3,2023,Elec- Commercial,Y,0,0,
94044,1,2023,Elec- Commercial,Y,0,0,
94044,2,2023,Elec- Commercial,Y,0,0,
94044,3,2023,Elec- Commercial,Y,0,0,
94060,1,2023,Elec- Commercial,Y,0,0,
94060,2,2023,Elec- Commercial,Y,0,0,
94060,3,2023,Elec- Commercial,Y,0,0,
94061,1,2023,Elec- Commercial,Y,0,0,
94061,2,2023,Elec- Commercial,Y,0,0,
94061,3,2023,Elec- Commercial,Y,0,0,
94062,1,2023,Elec- Commercial,Y,0,0,
94062,2,2023,Elec- Commercial,Y,0,0,
94062,3,2023,Elec- Commercial,Y,0,0,
94063,1,2023,Elec- Commercial,N,"1,616","19,490,416","12,061"
94063,2,2023,Elec- Commercial,Y,"3,341","37,562,053","11,243"
94063,3,2023,Elec- Commercial,Y,"3,336","41,341,848","12,393"
94065,1,2023,Elec- Commercial,Y,0,0,
94065,2,2023,Elec- Commercial,Y,0,0,
94065,3,2023,Elec- Commercial,Y,0,0,
94066,1,2023,Elec- Commercial,Y,0,0,
94066,2,2023,Elec- Commercial,Y,0,0,
94066,3,2023,Elec- Commercial,Y,0,0,
94070,1,2023,Elec- Commercial,N,"1,415","9,038,060","6,387"
94070,2,2023,Elec- Commercial,N,"1,414","8,093,622","5,724"
94070,3,2023,Elec- Commercial,N,"1,418","8,962,778","6,321"
94074,1,2023,Elec- Commercial,Y,0,0,
94074,2,2023,Elec- Commercial,Y,0,0,
94074,3,2023,Elec- Commercial,Y,0,0,
94080,1,2023,Elec- Commercial,Y,"4,683","71,192,456","15,202"
94080,2,2023,Elec- Commercial,Y,"4,668","64,637,670","13,847"
94080,3,2023,Elec- Commercial,Y,"4,656","71,097,665","15,270"
94085,1,2023,Elec- Commercial,Y,0,0,
94085,2,2023,Elec- Commercial,Y,0,0,
94085,3,2023,Elec- Commercial,Y,0,0,
94086,1,2023,Elec- Commercial,Y,0,0,
94086,2,2023,Elec- Commercial,Y,0,0,
94086,3,2023,Elec- Commercial,Y,0,0,
94087,1,2023,Elec- Commercial,Y,0,0,
94087,2,2023,Elec- Commercial,Y,0,0,
94087,3,2023,Elec- Commercial,Y,0,0,
94089,1,2023,Elec- Commercial,Y,0,0,
94089,2,2023,Elec- Commercial,Y,0,0,
94089,3,2023,Elec- Commercial,Y,0,0,
94102,1,2023,Elec- Commercial,N,"1,114","17,976,544","16,137"
94102,2,2023,Elec- Commercial,N,"1,113","16,194,163","14,550"
94102,3,2023,Elec- Commercial,N,"1,114","17,677,160","15,868"
94103,1,2023,Elec- Commercial,Y,"2,067","35,985,542","17,410"
94103,2,2023,Elec- Commercial,Y,"2,068","32,524,975","15,728"
94103,3,2023,Elec- Commercial,N,"1,959","30,072,238","15,351"
94104,1,2023,Elec- Commercial,Y,0,0,
94104,2,2023,Elec- Commercial,Y,0,0,
94104,3,2023,Elec- Commercial,Y,0,0,
94105,1,2023,Elec- Commercial,N,446,"29,594,938","66,356"
94105,2,2023,Elec- Commercial,N,441,"27,197,395","61,672"
94105,3,2023,Elec- Commercial,N,443,"29,566,860","66,742"
94107,1,2023,Elec- Commercial,Y,0,0,
94107,2,2023,Elec- Commercial,Y,0,0,
94107,3,2023,Elec- Commercial,Y,0,0,
94108,1,2023,Elec- Commercial,N,"1,136","12,016,869","10,578"
94108,2,2023,Elec- Commercial,N,"1,133","10,813,124","9,544"
94108,3,2023,Elec- Commercial,N,"1,136","11,870,372","10,449"
94109,1,2023,Elec- Commercial,N,"1,564","11,153,314","7,131"
94109,2,2023,Elec- Commercial,N,"1,560","10,160,076","6,513"
94109,3,2023,Elec- Commercial,N,"1,558","11,094,413","7,121"
94110,1,2023,Elec- Commercial,Y,"5,134","50,682,784","9,872"
94110,2,2023,Elec- Commercial,Y,"5,144","45,973,977","8,937"
94110,3,2023,Elec- Commercial,Y,"5,137","50,145,961","9,762"
94111,1,2023,Elec- Commercial,Y,585,"26,894,662","45,974"
94111,2,2023,Elec- Commercial,Y,586,"24,650,549","42,066"
94111,3,2023,Elec- Commercial,Y,580,"26,785,634","46,182"
94112,1,2023,Elec- Commercial,N,823,"3,296,922","4,006"
94112,2,2023,Elec- Commercial,N,825,"2,989,584","3,624"
94112,3,2023,Elec- Commercial,N,819,"3,265,353","3,987"
94114,1,2023,Elec- Commercial,Y,"1,686","9,174,608","5,442"
94114,2,2023,Elec- Commercial,Y,"1,691","8,353,731","4,940"
94114,3,2023,Elec- Commercial,Y,"1,693","9,033,938","5,336"
94115,1,2023,Elec- Commercial,N,880,"8,572,637","9,742"
94115,2,2023,Elec- Commercial,N,881,"7,715,314","8,757"
94115,3,2023,Elec- Commercial,N,880,"8,479,973","9,636"
94116,1,2023,Elec- Commercial,Y,824,"2,517,752","3,056"
94116,2,2023,Elec- Commercial,Y,0,0,
94116,3,2023,Elec- Commercial,Y,0,0,
94117,1,2023,Elec- Commercial,Y,0,0,
94117,2,2023,Elec- Commercial,Y,0,0,
94117,3,2023,Elec- Commercial,Y,0,0,
94118,1,2023,Elec- Commercial,Y,"2,590","11,506,363","4,443"
94118,2,2023,Elec- Commercial,Y,"1,056","5,591,517","5,295"
94118,3,2023,Elec- Commercial,Y,"1,059","6,120,501","5,780"
94121,1,2023,Elec- Commercial,Y,0,0,
94121,2,2023,Elec- Commercial,Y,0,0,
94121,3,2023,Elec- Commercial,N,598,"1,728,697","2,891"
94122,1,2023,Elec- Commercial,Y,0,0,
94122,2,2023,Elec- Commercial,Y,"1,995","5,575,889","2,795"
94122,3,2023,Elec- Commercial,Y,"1,399","4,177,561","2,986"
94123,1,2023,Elec- Commercial,N,902,"2,771,211","3,072"
94123,2,2023,Elec- Commercial,N,900,"2,525,688","2,806"
94123,3,2023,Elec- Commercial,N,899,"2,710,340","3,015"
94124,1,2023,Elec- Commercial,Y,0,0,
94124,2,2023,Elec- Commercial,Y,0,0,
94124,3,2023,Elec- Commercial,Y,0,0,
94127,1,2023,Elec- Commercial,Y,0,0,
94127,2,2023,Elec- Commercial,N,354,"855,246","2,416"
94127,3,2023,Elec- Commercial,N,354,"926,321","2,617"
94128,1,2023,Elec- Commercial,Y,0,0,
94128,2,2023,Elec- Commercial,Y,0,0,
94128,3,2023,Elec- Commercial,Y,0,0,
94129,1,2023,Elec- Commercial,Y,0,0,
94129,2,2023,Elec- Commercial,Y,0,0,
94129,3,2023,Elec- Commercial,Y,0,0,
94130,1,2023,Elec- Commercial,Y,0,0,
94130,2,2023,Elec- Commercial,Y,0,0,
94130,3,2023,Elec- Commercial,Y,0,0,
94131,1,2023,Elec- Commercial,Y,0,0,
94131,2,2023,Elec- Commercial,Y,0,0,
94131,3,2023,Elec- Commercial,Y,0,0,
94132,1,2023,Elec- Commercial,N,274,"3,224,091","11,767"
94132,2,2023,Elec- Commercial,N,275,"2,958,149","10,757"
94132,3,2023,Elec- Commercial,N,276,"3,160,141","11,450"
94133,1,2023,Elec- Commercial,N,"1,236","7,395,792","5,984"
94133,2,2023,Elec- Commercial,N,"1,234","6,759,774","5,478"
94133,3,2023,Elec- Commercial,N,"1,236","7,389,896","5,979"
94134,1,2023,Elec- Commercial,Y,0,0,
94134,2,2023,Elec- Commercial,Y,0,0,
94134,3,2023,Elec- Commercial,Y,0,0,
94158,1,2023,Elec- Commercial,Y,0,0,
94158,2,2023,Elec- Commercial,Y,0,0,
94158,3,2023,Elec- Commercial,N,113,"5,648,348","49,985"
94303,1,2023,Elec- Commercial,Y,0,0,
94303,2,2023,Elec- Commercial,Y,0,0,
94303,3,2023,Elec- Commercial,Y,0,0,
94304,1,2023,Elec- Commercial,Y,0,0,
94304,2,2023,Elec- Commercial,Y,0,0,
94304,3,2023,Elec- Commercial,Y,0,0,
94305,1,2023,Elec- Commercial,Y,0,0,
94305,2,2023,Elec- Commercial,Y,0,0,
94305,3,2023,Elec- Commercial,Y,0,0,
94306,1,2023,Elec- Commercial,Y,0,0,
94306,2,2023,Elec- Commercial,Y,0,0,
94306,3,2023,Elec- Commercial,Y,0,0,
94401,1,2023,Elec- Commercial,N,975,"4,914,012","5,040"
94401,2,2023,Elec- Commercial,N,969,"4,418,327","4,560"
94401,3,2023,Elec- Commercial,N,972,"4,790,193","4,928"
94402,1,2023,Elec- Commercial,N,478,"5,213,101","10,906"
94402,2,2023,Elec- Commercial,N,474,"4,862,421","10,258"
94402,3,2023,Elec- Commercial,N,477,"5,328,892","11,172"
94403,1,2023,Elec- Commercial,Y,"1,222","27,524,390","22,524"
94403,2,2023,Elec- Commercial,Y,"1,220","24,663,195","20,216"
94403,3,2023,Elec- Commercial,Y,"1,219","26,715,720","21,916"
94404,1,2023,Elec- Commercial,Y,0,0,
94404,2,2023,Elec- Commercial,Y,0,0,
94404,3,2023,Elec- Commercial,Y,0,0,
94501,1,2023,Elec- Commercial,Y,0,0,
94501,2,2023,Elec- Commercial,Y,0,0,
94502,1,2023,Elec- Commercial,Y,0,0,
94502,2,2023,Elec- Commercial,Y,0,0,
94502,3,2023,Elec- Commercial,Y,0,0,
94503,1,2023,Elec- Commercial,Y,0,0,
94503,2,2023,Elec- Commercial,Y,607,"8,632,342","14,221"
94503,3,2023,Elec- Commercial,Y,606,"8,861,493","14,623"
94505,1,2023,Elec- Commercial,Y,0,0,
94505,2,2023,Elec- Commercial,Y,0,0,
94505,3,2023,Elec- Commercial,Y,0,0,
94506,1,2023,Elec- Commercial,Y,303,"2,539,314","8,381"
94506,2,2023,Elec- Commercial,Y,304,"2,300,996","7,569"
94506,3,2023,Elec- Commercial,Y,306,"2,479,353","8,102"
94507,1,2023,Elec- Commercial,N,209,"933,272","4,465"
94507,2,2023,Elec- Commercial,N,209,"879,777","4,209"
94507,3,2023,Elec- Commercial,N,210,"878,923","4,185"
94508,1,2023,Elec- Commercial,Y,104,"318,959","3,067"
94508,2,2023,Elec- Commercial,Y,0,0,
94508,3,2023,Elec- Commercial,Y,0,0,
94509,1,2023,Elec- Commercial,Y,0,0,
94509,2,2023,Elec- Commercial,Y,0,0,
94509,3,2023,Elec- Commercial,Y,0,0,
94510,1,2023,Elec- Commercial,Y,"1,473","11,750,330","7,977"
94510,2,2023,Elec- Commercial,Y,"1,467","10,892,381","7,425"
94510,3,2023,Elec- Commercial,Y,"1,467","11,651,420","7,942"
94512,1,2023,Elec- Commercial,Y,0,0,
94512,2,2023,Elec- Commercial,Y,0,0,
94512,3,2023,Elec- Commercial,Y,0,0,
94513,1,2023,Elec- Commercial,Y,0,0,
94513,2,2023,Elec- Commercial,Y,0,0,
94513,3,2023,Elec- Commercial,Y,"8,188","83,416,918","10,188"
94514,1,2023,Elec- Commercial,Y,0,0,
94514,2,2023,Elec- Commercial,Y,0,0,
94514,3,2023,Elec- Commercial,Y,0,0,
94515,1,2023,Elec- Commercial,Y,632,"3,960,647","6,267"
94515,2,2023,Elec- Commercial,Y,660,"3,542,490","5,367"
94515,3,2023,Elec- Commercial,Y,660,"3,950,222","5,985"
94517,1,2023,Elec- Commercial,Y,0,0,
94517,2,2023,Elec- Commercial,Y,0,0,
94517,3,2023,Elec- Commercial,Y,0,0,
94518,1,2023,Elec- Commercial,Y,0,0,
94518,2,2023,Elec- Commercial,Y,0,0,
94518,3,2023,Elec- Commercial,Y,0,0,
94519,1,2023,Elec- Commercial,Y,0,0,
94519,2,2023,Elec- Commercial,Y,0,0,
94519,3,2023,Elec- Commercial,Y,0,0,
94520,1,2023,Elec- Commercial,Y,"8,355","89,884,671","10,758"
94520,2,2023,Elec- Commercial,Y,"8,340","80,118,545","9,607"
94520,3,2023,Elec- Commercial,Y,0,0,
94521,1,2023,Elec- Commercial,Y,0,0,
94521,2,2023,Elec- Commercial,Y,0,0,
94521,3,2023,Elec- Commercial,Y,0,0,
94523,1,2023,Elec- Commercial,Y,0,0,
94523,2,2023,Elec- Commercial,Y,0,0,
94523,3,2023,Elec- Commercial,Y,0,0,
94525,1,2023,Elec- Commercial,Y,0,0,
94525,2,2023,Elec- Commercial,Y,0,0,
94525,3,2023,Elec- Commercial,Y,0,0,
94526,1,2023,Elec- Commercial,Y,746,"4,174,203","5,595"
94526,2,2023,Elec- Commercial,Y,740,"3,832,726","5,179"
94526,3,2023,Elec- Commercial,Y,737,"4,119,574","5,590"
94528,1,2023,Elec- Commercial,Y,0,0,
94528,2,2023,Elec- Commercial,Y,0,0,
94528,3,2023,Elec- Commercial,Y,0,0,
94530,1,2023,Elec- Commercial,N,533,"2,670,941","5,011"
94530,2,2023,Elec- Commercial,Y,580,"3,030,996","5,226"
94530,3,2023,Elec- Commercial,Y,577,"3,317,591","5,750"
94531,1,2023,Elec- Commercial,Y,0,0,
94531,2,2023,Elec- Commercial,Y,0,0,
94531,3,2023,Elec- Commercial,Y,0,0,
94533,1,2023,Elec- Commercial,Y,"4,887","58,049,741","11,878"
94533,2,2023,Elec- Commercial,Y,"4,886","53,423,397","10,934"
94533,3,2023,Elec- Commercial,Y,"4,869","56,696,186","11,644"
94534,1,2023,Elec- Commercial,Y,0,0,
94534,2,2023,Elec- Commercial,Y,0,0,
94534,3,2023,Elec- Commercial,Y,0,0,
94535,1,2023,Elec- Commercial,Y,0,0,
94535,2,2023,Elec- Commercial,Y,0,0,
94535,3,2023,Elec- Commercial,Y,0,0,
94536,1,2023,Elec- Commercial,Y,0,0,
94536,2,2023,Elec- Commercial,Y,0,0,
94536,3,2023,Elec- Commercial,Y,0,0,
94538,1,2023,Elec- Commercial,Y,"7,927",225005180,"28,385"
94538,2,2023,Elec- Commercial,Y,"8,836",228415611,"25,851"
94538,3,2023,Elec- Commercial,Y,0,0,
94539,1,2023,Elec- Commercial,Y,0,0,
94539,2,2023,Elec- Commercial,Y,0,0,
94539,3,2023,Elec- Commercial,Y,"1,155","12,446,301","10,776"
94541,1,2023,Elec- Commercial,Y,0,0,
94541,2,2023,Elec- Commercial,Y,0,0,
94541,3,2023,Elec- Commercial,Y,0,0,
94542,1,2023,Elec- Commercial,Y,0,0,
94542,2,2023,Elec- Commercial,Y,0,0,
94542,3,2023,Elec- Commercial,Y,0,0,
94544,1,2023,Elec- Commercial,Y,0,0,
94544,2,2023,Elec- Commercial,Y,0,0,
94544,3,2023,Elec- Commercial,Y,0,0,
94545,1,2023,Elec- Commercial,Y,"9,489",116240688,"12,250"
94545,2,2023,Elec- Commercial,Y,"9,336",105585338,"11,309"
94545,3,2023,Elec- Commercial,Y,"7,063","85,663,715","12,129"
94546,1,2023,Elec- Commercial,N,771,"3,743,042","4,855"
94546,2,2023,Elec- Commercial,N,767,"3,421,102","4,460"
94546,3,2023,Elec- Commercial,Y,"1,266","7,433,479","5,872"
94547,1,2023,Elec- Commercial,Y,0,0,
94547,2,2023,Elec- Commercial,Y,0,0,
94547,3,2023,Elec- Commercial,Y,0,0,
94548,1,2023,Elec- Commercial,Y,0,0,
94548,2,2023,Elec- Commercial,Y,0,0,
94548,3,2023,Elec- Commercial,Y,0,0,
94549,1,2023,Elec- Commercial,Y,"1,164","6,882,404","5,913"
94549,2,2023,Elec- Commercial,Y,"1,162","6,259,352","5,387"
94549,3,2023,Elec- Commercial,Y,0,0,
94550,1,2023,Elec- Commercial,N,"1,298","11,224,945","8,648"
94550,2,2023,Elec- Commercial,Y,"1,311","10,146,527","7,740"
94550,3,2023,Elec- Commercial,N,"1,302","10,674,310","8,198"
94551,1,2023,Elec- Commercial,Y,"1,682","15,385,198","9,147"
94551,2,2023,Elec- Commercial,Y,"1,678","13,910,743","8,290"
94551,3,2023,Elec- Commercial,N,"1,483","13,245,747","8,932"
94552,1,2023,Elec- Commercial,Y,0,0,
94552,2,2023,Elec- Commercial,Y,0,0,
94552,3,2023,Elec- Commercial,Y,218,"1,141,681","5,237"
94553,1,2023,Elec- Commercial,Y,"2,299","23,950,945","10,418"
94553,2,2023,Elec- Commercial,Y,"2,510","22,421,318","8,933"
94553,3,2023,Elec- Commercial,Y,"3,163","31,434,291","9,938"
94555,1,2023,Elec- Commercial,Y,0,0,
94555,2,2023,Elec- Commercial,Y,0,0,
94555,3,2023,Elec- Commercial,Y,0,0,
94556,1,2023,Elec- Commercial,Y,0,0,
94556,2,2023,Elec- Commercial,Y,0,0,
94556,3,2023,Elec- Commercial,Y,0,0,
94558,1,2023,Elec- Commercial,Y,"1,942","18,799,526","9,680"
94558,2,2023,Elec- Commercial,Y,"1,973","17,839,822","9,042"
94558,3,2023,Elec- Commercial,Y,"1,969","18,608,751","9,451"
94559,1,2023,Elec- Commercial,Y,"1,394","12,359,782","8,866"
94559,2,2023,Elec- Commercial,N,"1,092","6,250,549","5,724"
94559,3,2023,Elec- Commercial,N,"1,096","6,857,546","6,257"
94560,1,2023,Elec- Commercial,Y,0,0,
94560,2,2023,Elec- Commercial,Y,0,0,
94560,3,2023,Elec- Commercial,Y,"4,060","96,701,351","23,818"
94561,1,2023,Elec- Commercial,Y,446,"3,038,869","6,814"
94561,2,2023,Elec- Commercial,Y,445,"2,642,255","5,938"
94561,3,2023,Elec- Commercial,Y,490,"2,820,884","5,757"
94563,1,2023,Elec- Commercial,Y,0,0,
94563,2,2023,Elec- Commercial,Y,0,0,
94563,3,2023,Elec- Commercial,Y,0,0,
94564,1,2023,Elec- Commercial,Y,660,"5,329,002","8,074"
94564,2,2023,Elec- Commercial,N,447,"2,726,149","6,099"
94564,3,2023,Elec- Commercial,N,446,"2,935,010","6,581"
94565,1,2023,Elec- Commercial,Y,0,0,
94565,2,2023,Elec- Commercial,Y,0,0,
94565,3,2023,Elec- Commercial,Y,0,0,
94566,1,2023,Elec- Commercial,Y,"1,303","8,340,058","6,401"
94566,2,2023,Elec- Commercial,Y,"1,295","8,606,253","6,646"
94566,3,2023,Elec- Commercial,Y,"2,171","26,430,629","12,174"
94567,1,2023,Elec- Commercial,Y,0,0,
94567,2,2023,Elec- Commercial,Y,0,0,
94567,3,2023,Elec- Commercial,Y,0,0,
94568,1,2023,Elec- Commercial,N,"1,116","12,457,927","11,163"
94568,2,2023,Elec- Commercial,N,"1,118","11,316,386","10,122"
94568,3,2023,Elec- Commercial,N,"1,120","11,760,959","10,501"
94569,1,2023,Elec- Commercial,Y,0,0,
94569,2,2023,Elec- Commercial,Y,0,0,
94569,3,2023,Elec- Commercial,Y,0,0,
94571,1,2023,Elec- Commercial,Y,0,0,
94571,2,2023,Elec- Commercial,Y,0,0,
