ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
95837,3,2023,Gas- Commercial,Y,0,0,
95838,1,2023,Gas- Commercial,Y,0,0,
95838,2,2023,Gas- Commercial,Y,0,0,
95838,3,2023,Gas- Commercial,Y,0,0,
95841,1,2023,Gas- Commercial,Y,0,0,
95841,2,2023,Gas- Commercial,N,285,"128,736",452
95841,3,2023,Gas- Commercial,N,286,"119,528",418
95842,1,2023,Gas- Commercial,Y,0,0,
95842,2,2023,Gas- Commercial,Y,0,0,
95842,3,2023,Gas- Commercial,Y,0,0,
95843,1,2023,Gas- Commercial,Y,0,0,
95843,2,2023,Gas- Commercial,Y,0,0,
95843,3,2023,Gas- Commercial,Y,0,0,
95864,1,2023,Gas- Commercial,Y,0,0,
95864,2,2023,Gas- Commercial,Y,0,0,
95864,3,2023,Gas- Commercial,Y,0,0,
95901,1,2023,Gas- Commercial,Y,0,0,
95901,2,2023,Gas- Commercial,Y,0,0,
95901,3,2023,Gas- Commercial,Y,0,0,
95903,1,2023,Gas- Commercial,Y,0,0,
95903,2,2023,Gas- Commercial,Y,0,0,
95903,3,2023,Gas- Commercial,Y,0,0,
95912,1,2023,Gas- Commercial,Y,0,0,
95912,2,2023,Gas- Commercial,Y,0,0,
95912,3,2023,Gas- Commercial,Y,0,0,
95917,1,2023,Gas- Commercial,Y,0,0,
95917,2,2023,Gas- Commercial,Y,0,0,
95917,3,2023,Gas- Commercial,Y,0,0,
95920,1,2023,Gas- Commercial,Y,0,0,
95920,2,2023,Gas- Commercial,Y,0,0,
95920,3,2023,Gas- Commercial,Y,0,0,
95926,1,2023,Gas- Commercial,Y,0,0,
95926,2,2023,Gas- Commercial,Y,0,0,
95926,3,2023,Gas- Commercial,Y,0,0,
95928,1,2023,Gas- Commercial,Y,"2,179","859,792",395
95928,2,2023,Gas- Commercial,Y,"2,174","797,692",367
95928,3,2023,Gas- Commercial,Y,"2,175","793,988",365
95932,1,2023,Gas- Commercial,Y,721,"314,411",436
95932,2,2023,Gas- Commercial,Y,719,"309,490",430
95932,3,2023,Gas- Commercial,Y,717,"307,614",429
95937,1,2023,Gas- Commercial,Y,0,0,
95937,2,2023,Gas- Commercial,Y,0,0,
95937,3,2023,Gas- Commercial,Y,0,0,
95938,1,2023,Gas- Commercial,Y,0,0,
95938,2,2023,Gas- Commercial,Y,0,0,
95938,3,2023,Gas- Commercial,Y,0,0,
95943,1,2023,Gas- Commercial,Y,0,0,
95943,2,2023,Gas- Commercial,Y,0,0,
95943,3,2023,Gas- Commercial,Y,0,0,
95945,1,2023,Gas- Commercial,Y,"1,083","426,140",393
95945,2,2023,Gas- Commercial,Y,"1,086","379,344",349
95945,3,2023,Gas- Commercial,Y,"1,085","426,651",393
95946,1,2023,Gas- Commercial,Y,0,0,
95946,2,2023,Gas- Commercial,Y,0,0,
95946,3,2023,Gas- Commercial,Y,0,0,
95948,1,2023,Gas- Commercial,Y,0,0,
95948,2,2023,Gas- Commercial,Y,0,0,
95948,3,2023,Gas- Commercial,Y,0,0,
95949,1,2023,Gas- Commercial,Y,128,"55,989",437
95949,2,2023,Gas- Commercial,Y,89,"42,019",472
95949,3,2023,Gas- Commercial,Y,89,"48,111",541
95951,1,2023,Gas- Commercial,Y,0,0,
95951,2,2023,Gas- Commercial,Y,0,0,
95951,3,2023,Gas- Commercial,Y,0,0,
95953,1,2023,Gas- Commercial,Y,0,0,
95953,2,2023,Gas- Commercial,Y,0,0,
95953,3,2023,Gas- Commercial,Y,0,0,
95955,1,2023,Gas- Commercial,Y,0,0,
95955,2,2023,Gas- Commercial,Y,0,0,
95955,3,2023,Gas- Commercial,Y,0,0,
95957,1,2023,Gas- Commercial,Y,0,0,
95957,2,2023,Gas- Commercial,Y,0,0,
95957,3,2023,Gas- Commercial,Y,0,0,
95959,1,2023,Gas- Commercial,Y,0,0,
95959,2,2023,Gas- Commercial,Y,0,0,
95959,3,2023,Gas- Commercial,Y,0,0,
95961,1,2023,Gas- Commercial,Y,0,0,
95961,2,2023,Gas- Commercial,Y,0,0,
95961,3,2023,Gas- Commercial,Y,0,0,
95963,1,2023,Gas- Commercial,Y,409,"165,568",405
95963,2,2023,Gas- Commercial,Y,407,"150,102",369
95963,3,2023,Gas- Commercial,Y,408,"152,558",374
95965,1,2023,Gas- Commercial,Y,941,"420,728",447
95965,2,2023,Gas- Commercial,Y,942,"397,315",422
95965,3,2023,Gas- Commercial,Y,943,"404,704",429
95966,1,2023,Gas- Commercial,Y,0,0,
95966,2,2023,Gas- Commercial,Y,0,0,
95966,3,2023,Gas- Commercial,Y,0,0,
95968,1,2023,Gas- Commercial,Y,0,0,
95968,2,2023,Gas- Commercial,Y,0,0,
95968,3,2023,Gas- Commercial,Y,0,0,
95969,1,2023,Gas- Commercial,Y,0,0,
95969,2,2023,Gas- Commercial,Y,0,0,
95969,3,2023,Gas- Commercial,Y,0,0,
95970,1,2023,Gas- Commercial,Y,0,0,
95970,2,2023,Gas- Commercial,Y,0,0,
95970,3,2023,Gas- Commercial,Y,0,0,
95973,1,2023,Gas- Commercial,N,444,"117,106",264
95973,2,2023,Gas- Commercial,N,445,"110,535",248
95973,3,2023,Gas- Commercial,N,449,"112,535",251
95975,1,2023,Gas- Commercial,Y,0,0,
95975,2,2023,Gas- Commercial,Y,0,0,
95975,3,2023,Gas- Commercial,Y,0,0,
95982,1,2023,Gas- Commercial,Y,0,0,
95982,2,2023,Gas- Commercial,Y,0,0,
95982,3,2023,Gas- Commercial,Y,0,0,
95987,1,2023,Gas- Commercial,Y,0,0,
95987,2,2023,Gas- Commercial,Y,0,0,
95987,3,2023,Gas- Commercial,Y,0,0,
95988,1,2023,Gas- Commercial,N,206,"90,082",437
95988,2,2023,Gas- Commercial,N,205,"84,539",412
95988,3,2023,Gas- Commercial,N,205,"86,811",423
95991,1,2023,Gas- Commercial,Y,"1,482","650,485",439
95991,2,2023,Gas- Commercial,Y,"1,583","620,200",392
95991,3,2023,Gas- Commercial,Y,"1,573","601,756",383
95993,1,2023,Gas- Commercial,N,433,"187,615",433
95993,2,2023,Gas- Commercial,N,432,"171,667",397
95993,3,2023,Gas- Commercial,N,435,"161,988",372
96001,1,2023,Gas- Commercial,N,771,"345,856",449
96001,2,2023,Gas- Commercial,N,765,"316,483",414
96001,3,2023,Gas- Commercial,N,767,"345,524",450
96002,1,2023,Gas- Commercial,N,843,"377,969",448
96002,2,2023,Gas- Commercial,N,842,"344,103",409
96002,3,2023,Gas- Commercial,N,844,"372,537",441
96003,1,2023,Gas- Commercial,Y,616,"300,760",488
96003,2,2023,Gas- Commercial,Y,615,"267,427",435
96003,3,2023,Gas- Commercial,Y,613,"293,025",478
96007,1,2023,Gas- Commercial,Y,374,"134,940",361
96007,2,2023,Gas- Commercial,Y,371,"125,626",339
96007,3,2023,Gas- Commercial,Y,371,"130,526",352
96013,1,2023,Gas- Commercial,Y,205,"107,210",523
96013,2,2023,Gas- Commercial,Y,205,"91,136",445
96013,3,2023,Gas- Commercial,Y,204,"95,171",467
96019,1,2023,Gas- Commercial,Y,0,0,
96019,2,2023,Gas- Commercial,Y,0,0,
96019,3,2023,Gas- Commercial,Y,0,0,
96021,1,2023,Gas- Commercial,Y,0,0,
96021,2,2023,Gas- Commercial,Y,0,0,
96021,3,2023,Gas- Commercial,Y,0,0,
96022,1,2023,Gas- Commercial,Y,0,0,
96022,2,2023,Gas- Commercial,Y,0,0,
96022,3,2023,Gas- Commercial,Y,0,0,
96028,1,2023,Gas- Commercial,Y,0,0,
96028,2,2023,Gas- Commercial,Y,0,0,
96028,3,2023,Gas- Commercial,Y,0,0,
96035,1,2023,Gas- Commercial,Y,0,0,
96035,2,2023,Gas- Commercial,Y,0,0,
96035,3,2023,Gas- Commercial,Y,0,0,
96056,1,2023,Gas- Commercial,Y,0,0,
96056,2,2023,Gas- Commercial,Y,0,0,
96056,3,2023,Gas- Commercial,Y,0,0,
96076,1,2023,Gas- Commercial,Y,0,0,
96076,2,2023,Gas- Commercial,Y,0,0,
96076,3,2023,Gas- Commercial,Y,0,0,
96080,1,2023,Gas- Commercial,Y,628,"285,829",455
96080,2,2023,Gas- Commercial,Y,626,"262,376",419
96080,3,2023,Gas- Commercial,Y,629,"268,656",427
96088,1,2023,Gas- Commercial,Y,0,0,
96088,2,2023,Gas- Commercial,Y,0,0,
96088,3,2023,Gas- Commercial,Y,0,0,
92304,1,2023,Gas- Residential,Y,0,0,
92304,2,2023,Gas- Residential,Y,0,0,
92304,3,2023,Gas- Residential,Y,0,0,
92365,1,2023,Gas- Residential,Y,0,0,
92365,2,2023,Gas- Residential,Y,0,0,
92365,3,2023,Gas- Residential,Y,0,0,
93203,1,2023,Gas- Residential,Y,0,0,
93203,2,2023,Gas- Residential,Y,0,0,
93203,3,2023,Gas- Residential,Y,0,0,
93204,1,2023,Gas- Residential,N,"2,410","129,515",54
93204,2,2023,Gas- Residential,N,"2,412","120,696",50
93204,3,2023,Gas- Residential,N,"2,415","109,719",45
93210,1,2023,Gas- Residential,Y,0,0,
93210,2,2023,Gas- Residential,Y,0,0,
93210,3,2023,Gas- Residential,Y,0,0,
93224,1,2023,Gas- Residential,Y,0,0,
93224,2,2023,Gas- Residential,Y,0,0,
93224,3,2023,Gas- Residential,Y,0,0,
93234,1,2023,Gas- Residential,Y,"1,486","66,595",45
93234,2,2023,Gas- Residential,Y,"1,488","60,944",41
93234,3,2023,Gas- Residential,Y,"1,489","56,815",38
93239,1,2023,Gas- Residential,N,328,"15,618",48
93239,2,2023,Gas- Residential,N,329,"14,580",44
93239,3,2023,Gas- Residential,N,329,"12,986",39
93252,1,2023,Gas- Residential,N,368,"20,035",54
93252,2,2023,Gas- Residential,N,368,"18,544",50
93252,3,2023,Gas- Residential,N,364,"16,489",45
93263,1,2023,Gas- Residential,Y,0,0,
93268,1,2023,Gas- Residential,Y,"4,816","292,775",61
93268,2,2023,Gas- Residential,Y,"4,824","264,285",55
93268,3,2023,Gas- Residential,Y,"4,824","237,820",49
93301,1,2023,Gas- Residential,N,"5,006","304,096",61
93301,2,2023,Gas- Residential,N,"4,995","269,950",54
93301,3,2023,Gas- Residential,N,"5,008","220,781",44
93304,1,2023,Gas- Residential,N,"14,789","938,076",63
93304,2,2023,Gas- Residential,N,"14,800","831,275",56
93304,3,2023,Gas- Residential,N,"14,850","752,383",51
93305,1,2023,Gas- Residential,N,"10,414","621,900",60
93305,2,2023,Gas- Residential,N,"10,401","553,361",53
93305,3,2023,Gas- Residential,N,"10,400","483,963",47
93306,1,2023,Gas- Residential,N,"21,557","1,455,155",68
93306,2,2023,Gas- Residential,N,"21,546","1,293,974",60
93306,3,2023,Gas- Residential,N,"21,594","1,148,872",53
93307,1,2023,Gas- Residential,Y,"20,969","1,174,162",56
93307,2,2023,Gas- Residential,Y,"20,951","1,054,768",50
93307,3,2023,Gas- Residential,Y,"20,967","886,324",42
93308,1,2023,Gas- Residential,N,"5,847","332,164",57
93308,2,2023,Gas- Residential,N,"5,854","303,964",52
93308,3,2023,Gas- Residential,N,"5,878","260,913",44
93309,1,2023,Gas- Residential,Y,"12,254","763,166",62
93309,2,2023,Gas- Residential,Y,"12,242","659,668",54
93309,3,2023,Gas- Residential,Y,"12,239","534,771",44
93311,1,2023,Gas- Residential,N,"10,804","773,128",72
93311,2,2023,Gas- Residential,N,"10,828","674,041",62
93311,3,2023,Gas- Residential,N,"10,856","543,137",50
93312,1,2023,Gas- Residential,Y,0,0,
93312,2,2023,Gas- Residential,Y,0,0,
93312,3,2023,Gas- Residential,Y,0,0,
93313,1,2023,Gas- Residential,N,"16,135","1,018,319",63
93313,2,2023,Gas- Residential,N,"16,135","890,482",55
93313,3,2023,Gas- Residential,N,"16,152","741,840",46
93314,1,2023,Gas- Residential,Y,"1,742","125,540",72
93314,2,2023,Gas- Residential,N,"1,743","108,733",62
93314,3,2023,Gas- Residential,N,"1,746","85,163",49
93446,1,2023,Gas- Residential,Y,0,0,
93446,2,2023,Gas- Residential,Y,0,0,
93446,3,2023,Gas- Residential,Y,0,0,
93450,1,2023,Gas- Residential,N,123,"5,515",45
93450,2,2023,Gas- Residential,N,123,"5,643",46
93450,3,2023,Gas- Residential,N,124,"5,364",43
93461,1,2023,Gas- Residential,Y,330,"21,338",65
93461,2,2023,Gas- Residential,Y,330,"20,459",62
93461,3,2023,Gas- Residential,Y,329,"18,081",55
93465,1,2023,Gas- Residential,Y,0,0,
93465,2,2023,Gas- Residential,Y,0,0,
93465,3,2023,Gas- Residential,Y,0,0,
93516,1,2023,Gas- Residential,Y,766,"63,583",83
93516,2,2023,Gas- Residential,Y,763,"57,488",75
93516,3,2023,Gas- Residential,Y,765,"51,800",68
93523,1,2023,Gas- Residential,N,386,"28,506",74
93523,2,2023,Gas- Residential,N,382,"26,283",69
93523,3,2023,Gas- Residential,N,384,"22,981",60
93526,1,2023,Gas- Residential,Y,0,0,
93526,2,2023,Gas- Residential,Y,0,0,
93526,3,2023,Gas- Residential,Y,0,0,
93555,1,2023,Gas- Residential,N,"12,380","975,361",79
93555,2,2023,Gas- Residential,N,"12,375","842,093",68
93555,3,2023,Gas- Residential,N,"12,371","701,197",57
93561,1,2023,Gas- Residential,N,"1,426","159,541",112
93561,2,2023,Gas- Residential,N,"1,425","136,554",96
93561,3,2023,Gas- Residential,N,"1,424","140,873",99
93562,1,2023,Gas- Residential,N,654,"41,958",64
93562,2,2023,Gas- Residential,N,648,"34,890",54
93562,3,2023,Gas- Residential,N,650,"27,947",43
93606,1,2023,Gas- Residential,N,316,"18,455",58
93606,2,2023,Gas- Residential,N,316,"16,859",53
93606,3,2023,Gas- Residential,N,315,"16,531",52
93608,1,2023,Gas- Residential,Y,0,0,
93608,2,2023,Gas- Residential,Y,0,0,
93608,3,2023,Gas- Residential,Y,0,0,
93610,1,2023,Gas- Residential,N,"4,370","296,834",68
93610,2,2023,Gas- Residential,N,"4,374","270,385",62
93610,3,2023,Gas- Residential,N,"4,378","228,241",52
93611,1,2023,Gas- Residential,N,"16,112","1,271,573",79
93611,2,2023,Gas- Residential,N,"16,139","1,198,169",74
93611,3,2023,Gas- Residential,N,"16,154","966,351",60
93612,1,2023,Gas- Residential,N,"14,346","840,335",59
93612,2,2023,Gas- Residential,N,"14,374","809,447",56
93612,3,2023,Gas- Residential,N,"14,356","664,559",46
93616,1,2023,Gas- Residential,Y,0,0,
93616,2,2023,Gas- Residential,Y,0,0,
93616,3,2023,Gas- Residential,Y,0,0,
93619,1,2023,Gas- Residential,N,"12,530","959,329",77
93619,2,2023,Gas- Residential,N,"12,571","937,653",75
93619,3,2023,Gas- Residential,N,"12,616","751,650",60
93620,1,2023,Gas- Residential,N,"2,176","134,994",62
93620,2,2023,Gas- Residential,N,"2,170","123,464",57
93620,3,2023,Gas- Residential,N,"2,182","106,886",49
93622,1,2023,Gas- Residential,N,"2,213","129,236",58
93622,2,2023,Gas- Residential,N,"2,209","114,500",52
93622,3,2023,Gas- Residential,N,"2,209","98,400",45
93625,1,2023,Gas- Residential,Y,"2,045","150,524",74
93625,2,2023,Gas- Residential,Y,"2,049","141,577",69
93625,3,2023,Gas- Residential,Y,"2,047","112,929",55
93627,1,2023,Gas- Residential,Y,0,0,
93627,2,2023,Gas- Residential,Y,0,0,
93627,3,2023,Gas- Residential,Y,0,0,
93630,1,2023,Gas- Residential,N,"4,703","288,584",61
93630,2,2023,Gas- Residential,N,"4,721","263,224",56
93630,3,2023,Gas- Residential,N,"4,744","226,581",48
93635,1,2023,Gas- Residential,N,"13,080","861,103",66
93635,2,2023,Gas- Residential,N,"13,103","770,384",59
93635,3,2023,Gas- Residential,N,"13,138","677,991",52
93636,1,2023,Gas- Residential,N,"1,926","105,419",55
93636,2,2023,Gas- Residential,N,"1,951","101,777",52
93636,3,2023,Gas- Residential,N,"1,992","86,709",44
93637,1,2023,Gas- Residential,N,"10,933","739,353",68
93637,2,2023,Gas- Residential,N,"10,939","695,832",64
93637,3,2023,Gas- Residential,N,"10,955","562,827",51
93638,1,2023,Gas- Residential,N,"8,420","422,586",50
93638,2,2023,Gas- Residential,N,"8,436","397,177",47
93638,3,2023,Gas- Residential,N,"8,459","352,032",42
93640,1,2023,Gas- Residential,N,"2,685","128,573",48
93640,2,2023,Gas- Residential,N,"2,687","120,617",45
93640,3,2023,Gas- Residential,N,"2,690","122,690",46
93650,1,2023,Gas- Residential,N,"1,179","65,862",56
93650,2,2023,Gas- Residential,N,"1,181","62,253",53
93650,3,2023,Gas- Residential,N,"1,178","53,069",45
93657,1,2023,Gas- Residential,Y,"7,640","508,053",66
93657,2,2023,Gas- Residential,Y,"7,644","470,395",62
93657,3,2023,Gas- Residential,Y,"7,632","395,280",52
93660,1,2023,Gas- Residential,Y,979,"44,687",46
93660,2,2023,Gas- Residential,Y,980,"43,790",45
93660,3,2023,Gas- Residential,Y,977,"37,651",39
93662,1,2023,Gas- Residential,N,"5,943","375,326",63
93662,2,2023,Gas- Residential,N,"5,937","348,579",59
93662,3,2023,Gas- Residential,N,"5,936","291,667",49
93665,1,2023,Gas- Residential,N,182,"10,220",56
93665,2,2023,Gas- Residential,N,183,"9,620",53
93665,3,2023,Gas- Residential,N,184,"8,454",46
93668,1,2023,Gas- Residential,N,202,"12,804",63
93668,2,2023,Gas- Residential,N,202,"11,483",57
93668,3,2023,Gas- Residential,N,201,"9,458",47
93701,1,2023,Gas- Residential,N,"3,347","164,147",49
93701,2,2023,Gas- Residential,N,"3,346","155,140",46
93701,3,2023,Gas- Residential,N,"3,337","152,290",46
93702,1,2023,Gas- Residential,N,"11,481","714,347",62
93702,2,2023,Gas- Residential,N,"11,482","658,860",57
93702,3,2023,Gas- Residential,N,"11,470","565,707",49
93703,1,2023,Gas- Residential,N,"9,529","633,436",66
93703,2,2023,Gas- Residential,N,"9,518","597,547",63
93703,3,2023,Gas- Residential,N,"9,535","484,281",51
93704,1,2023,Gas- Residential,N,"11,436","879,316",77
93704,2,2023,Gas- Residential,N,"11,426","822,976",72
93704,3,2023,Gas- Residential,N,"11,432","679,527",59
93705,1,2023,Gas- Residential,N,"11,687","824,531",71
93705,2,2023,Gas- Residential,N,"11,680","774,707",66
93705,3,2023,Gas- Residential,N,"11,684","643,615",55
93706,1,2023,Gas- Residential,N,"8,237","496,261",60
93706,2,2023,Gas- Residential,N,"8,237","461,116",56
93706,3,2023,Gas- Residential,N,"8,238","414,914",50
93710,1,2023,Gas- Residential,N,"10,301","693,359",67
93710,2,2023,Gas- Residential,N,"10,314","668,588",65
93710,3,2023,Gas- Residential,N,"10,338","575,211",56
93711,1,2023,Gas- Residential,N,"15,234","1,408,274",92
93711,2,2023,Gas- Residential,N,"15,260","1,332,143",87
93711,3,2023,Gas- Residential,N,"15,273","1,053,188",69
93720,1,2023,Gas- Residential,N,"18,351","1,443,659",79
93720,2,2023,Gas- Residential,N,"18,351","1,384,987",75
93720,3,2023,Gas- Residential,N,"18,341","1,102,567",60
93721,1,2023,Gas- Residential,N,"1,389","81,641",59
93721,2,2023,Gas- Residential,N,"1,377","79,723",58
93721,3,2023,Gas- Residential,N,"1,377","86,050",62
93722,1,2023,Gas- Residential,N,"25,923","1,770,691",68
93722,2,2023,Gas- Residential,N,"25,909","1,656,361",64
93722,3,2023,Gas- Residential,N,"25,927","1,367,954",53
93723,1,2023,Gas- Residential,N,"3,249","224,437",69
93723,2,2023,Gas- Residential,N,"3,252","209,998",65
93723,3,2023,Gas- Residential,N,"3,262","178,875",55
93725,1,2023,Gas- Residential,N,"5,280","317,925",60
93725,2,2023,Gas- Residential,N,"5,270","299,907",57
93725,3,2023,Gas- Residential,N,"5,278","248,758",47
93726,1,2023,Gas- Residential,N,"13,799","902,679",65
93726,2,2023,Gas- Residential,N,"13,792","833,436",60
93726,3,2023,Gas- Residential,N,"13,808","686,609",50
93727,1,2023,Gas- Residential,N,"24,366","1,669,737",69
93727,2,2023,Gas- Residential,N,"24,388","1,551,077",64
93727,3,2023,Gas- Residential,N,"24,415","1,282,531",53
93728,1,2023,Gas- Residential,N,"5,178","379,740",73
93728,2,2023,Gas- Residential,N,"5,173","357,433",69
93728,3,2023,Gas- Residential,N,"5,182","306,066",59
93730,1,2023,Gas- Residential,N,"4,858","465,498",96
93730,2,2023,Gas- Residential,N,"4,875","445,374",91
93730,3,2023,Gas- Residential,N,"4,888","365,134",75
93737,1,2023,Gas- Residential,N,"1,230","87,386",71
93737,2,2023,Gas- Residential,N,"1,233","79,728",65
93737,3,2023,Gas- Residential,N,"1,234","64,033",52
93901,1,2023,Gas- Residential,N,"9,078","539,155",59
93901,2,2023,Gas- Residential,N,"9,074","532,798",59
93901,3,2023,Gas- Residential,N,"9,090","479,547",53
93905,1,2023,Gas- Residential,N,"12,337","513,925",42
93905,2,2023,Gas- Residential,N,"12,352","499,964",40
93905,3,2023,Gas- Residential,N,"12,353","497,822",40
93906,1,2023,Gas- Residential,N,"15,837","792,546",50
93906,2,2023,Gas- Residential,N,"15,834","777,037",49
93906,3,2023,Gas- Residential,N,"15,811","732,121",46
93907,1,2023,Gas- Residential,N,"5,145","303,791",59
93907,2,2023,Gas- Residential,N,"5,135","295,825",58
93907,3,2023,Gas- Residential,N,"5,136","274,771",53
93908,1,2023,Gas- Residential,N,"3,060","310,505",101
93908,2,2023,Gas- Residential,N,"3,056","308,458",101
93908,3,2023,Gas- Residential,N,"3,056","266,144",87
93921,1,2023,Gas- Residential,N,"1,279","110,119",86
93921,2,2023,Gas- Residential,N,"1,283","106,937",83
93921,3,2023,Gas- Residential,N,"1,278","101,326",79
93923,1,2023,Gas- Residential,N,"5,776","593,512",103
93923,2,2023,Gas- Residential,N,"5,778","583,518",101
93923,3,2023,Gas- Residential,N,"5,779","557,592",96
93924,1,2023,Gas- Residential,N,"1,461","152,428",104
93924,2,2023,Gas- Residential,N,"1,457","151,314",104
93924,3,2023,Gas- Residential,N,"1,459","133,863",92
93925,1,2023,Gas- Residential,N,232,"10,809",47
93925,2,2023,Gas- Residential,N,232,"10,241",44
93925,3,2023,Gas- Residential,N,232,"9,994",43
93926,1,2023,Gas- Residential,N,"2,022","104,440",52
93926,2,2023,Gas- Residential,N,"2,021","99,945",49
93926,3,2023,Gas- Residential,N,"2,019","89,876",45
93927,1,2023,Gas- Residential,N,"4,015","190,295",47
93927,2,2023,Gas- Residential,N,"4,025","181,912",45
93927,3,2023,Gas- Residential,N,"4,025","173,243",43
93930,1,2023,Gas- Residential,Y,"3,644","192,469",53
93930,2,2023,Gas- Residential,Y,"3,643","183,800",50
93930,3,2023,Gas- Residential,Y,"3,647","169,053",46
93933,1,2023,Gas- Residential,N,"8,998","480,689",53
93933,2,2023,Gas- Residential,N,"9,014","491,562",55
93933,3,2023,Gas- Residential,N,"9,025","440,769",49
93940,1,2023,Gas- Residential,N,"11,341","764,580",67
93940,2,2023,Gas- Residential,N,"11,343","757,417",67
93940,3,2023,Gas- Residential,N,"11,345","699,891",62
93950,1,2023,Gas- Residential,N,"6,910","428,210",62
93950,2,2023,Gas- Residential,N,"6,901","414,900",60
93950,3,2023,Gas- Residential,N,"6,906","392,869",57
93953,1,2023,Gas- Residential,N,"2,751","385,960",140
93953,2,2023,Gas- Residential,N,"2,753","347,333",126
93953,3,2023,Gas- Residential,N,"2,753","429,857",156
93955,1,2023,Gas- Residential,N,"8,688","519,579",60
93955,2,2023,Gas- Residential,N,"8,686","509,105",59
93955,3,2023,Gas- Residential,N,"8,688","463,757",53
93960,1,2023,Gas- Residential,N,"4,413","219,153",50
93960,2,2023,Gas- Residential,N,"4,424","211,385",48
93960,3,2023,Gas- Residential,N,"4,430","198,461",45
93962,1,2023,Gas- Residential,N,268,"18,048",67
93962,2,2023,Gas- Residential,N,268,"18,846",70
93962,3,2023,Gas- Residential,N,268,"16,223",61
94002,1,2023,Gas- Residential,N,"9,424","712,549",76
94002,2,2023,Gas- Residential,N,"9,440","697,942",74
94002,3,2023,Gas- Residential,N,"9,449","685,532",73
94005,1,2023,Gas- Residential,N,"1,746","95,704",55
94005,2,2023,Gas- Residential,N,"1,743","94,697",54
94005,3,2023,Gas- Residential,N,"1,740","93,135",54
94010,1,2023,Gas- Residential,N,"14,328","1,522,332",106
94010,2,2023,Gas- Residential,N,"14,365","1,483,313",103
94010,3,2023,Gas- Residential,N,"14,357","1,408,175",98
94014,1,2023,Gas- Residential,N,"12,194","598,615",49
94014,2,2023,Gas- Residential,N,"12,205","568,471",47
94014,3,2023,Gas- Residential,N,"12,205","574,962",47
94015,1,2023,Gas- Residential,N,"15,218","836,287",55
94015,2,2023,Gas- Residential,N,"15,234","815,084",54
94015,3,2023,Gas- Residential,N,"15,245","802,960",53
94018,1,2023,Gas- Residential,N,"1,667","104,139",62
94018,2,2023,Gas- Residential,N,"1,663","106,061",64
94018,3,2023,Gas- Residential,N,"1,668","108,214",65
94019,1,2023,Gas- Residential,N,"4,109","302,812",74
94019,2,2023,Gas- Residential,N,"4,109","307,180",75
94019,3,2023,Gas- Residential,N,"4,107","298,485",73
94022,1,2023,Gas- Residential,N,"6,712","874,678",130
94022,2,2023,Gas- Residential,N,"6,717","834,178",124
94022,3,2023,Gas- Residential,N,"6,706","769,152",115
94024,1,2023,Gas- Residential,N,"7,565","903,016",119
94024,2,2023,Gas- Residential,N,"7,564","855,360",113
94024,3,2023,Gas- Residential,N,"7,565","771,694",102
94025,1,2023,Gas- Residential,N,"14,398","1,263,756",88
94025,2,2023,Gas- Residential,N,"14,401","1,218,994",85
94025,3,2023,Gas- Residential,N,"14,384","1,132,896",79
94027,1,2023,Gas- Residential,N,"2,397","547,056",228
94027,2,2023,Gas- Residential,N,"2,397","530,039",221
94027,3,2023,Gas- Residential,N,"2,399","495,519",207
94028,1,2023,Gas- Residential,N,"2,249","350,145",156
94028,2,2023,Gas- Residential,N,"2,252","332,613",148
94028,3,2023,Gas- Residential,N,"2,254","328,882",146
94030,1,2023,Gas- Residential,N,"7,235","528,458",73
94030,2,2023,Gas- Residential,N,"7,235","529,890",73
94030,3,2023,Gas- Residential,N,"7,245","504,020",70
94037,1,2023,Gas- Residential,N,783,"55,751",71
94037,2,2023,Gas- Residential,N,783,"56,806",73
94037,3,2023,Gas- Residential,N,783,"56,966",73
94038,1,2023,Gas- Residential,N,616,"46,790",76
94038,2,2023,Gas- Residential,N,617,"48,190",78
94038,3,2023,Gas- Residential,N,621,"49,046",79
94040,1,2023,Gas- Residential,N,"9,819","737,519",75
94040,2,2023,Gas- Residential,N,"9,819","708,137",72
94040,3,2023,Gas- Residential,N,"9,809","648,638",66
94041,1,2023,Gas- Residential,N,"5,416","303,535",56
94041,2,2023,Gas- Residential,N,"5,432","290,131",53
94041,3,2023,Gas- Residential,N,"5,432","266,074",49
94043,1,2023,Gas- Residential,N,"8,720","546,947",63
94043,2,2023,Gas- Residential,N,"8,726","532,960",61
94043,3,2023,Gas- Residential,N,"8,731","490,340",56
94044,1,2023,Gas- Residential,N,"12,538","785,254",63
94044,2,2023,Gas- Residential,N,"12,541","791,557",63
94044,3,2023,Gas- Residential,N,"12,544","775,867",62
94061,1,2023,Gas- Residential,N,"12,164","844,627",69
94061,2,2023,Gas- Residential,N,"12,167","831,844",68
94061,3,2023,Gas- Residential,N,"12,172","780,657",64
94062,1,2023,Gas- Residential,N,"8,583","985,866",115
94062,2,2023,Gas- Residential,N,"8,586","952,930",111
94062,3,2023,Gas- Residential,N,"8,582","916,388",107
94063,1,2023,Gas- Residential,N,"6,932","399,295",58
94063,2,2023,Gas- Residential,N,"6,947","388,065",56
94063,3,2023,Gas- Residential,N,"6,941","373,489",54
94065,1,2023,Gas- Residential,N,"4,192","276,129",66
94065,2,2023,Gas- Residential,N,"4,194","270,783",65
