ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93444,6,2023,Elec- Commercial,Y,0,0,
93445,4,2023,Elec- Commercial,Y,0,0,
93445,5,2023,Elec- Commercial,Y,0,0,
93445,6,2023,Elec- Commercial,Y,0,0,
93446,4,2023,Elec- Commercial,Y,"2,463","13,458,113","5,464"
93446,5,2023,Elec- Commercial,Y,"2,456","14,784,941","6,020"
93446,6,2023,Elec- Commercial,Y,"2,278","14,217,861","6,241"
93449,4,2023,Elec- Commercial,Y,0,0,
93449,5,2023,Elec- Commercial,Y,0,0,
93449,6,2023,Elec- Commercial,Y,0,0,
93450,4,2023,Elec- Commercial,Y,0,0,
93450,5,2023,Elec- Commercial,Y,0,0,
93450,6,2023,Elec- Commercial,Y,0,0,
93451,4,2023,Elec- Commercial,Y,0,0,
93451,5,2023,Elec- Commercial,Y,0,0,
93451,6,2023,Elec- Commercial,N,178,"584,453","3,283"
93452,4,2023,Elec- Commercial,Y,0,0,
93452,5,2023,Elec- Commercial,Y,0,0,
93452,6,2023,Elec- Commercial,Y,0,0,
93453,4,2023,Elec- Commercial,Y,0,0,
93453,5,2023,Elec- Commercial,Y,0,0,
93453,6,2023,Elec- Commercial,Y,0,0,
93454,4,2023,Elec- Commercial,Y,0,0,
93454,5,2023,Elec- Commercial,Y,0,0,
93454,6,2023,Elec- Commercial,Y,"1,613","12,801,753","7,937"
93455,4,2023,Elec- Commercial,Y,"5,601","38,209,307","6,822"
93455,5,2023,Elec- Commercial,Y,"5,655","41,948,415","7,418"
93455,6,2023,Elec- Commercial,Y,"4,030","27,822,177","6,904"
93458,4,2023,Elec- Commercial,Y,0,0,
93458,5,2023,Elec- Commercial,Y,0,0,
93458,6,2023,Elec- Commercial,Y,0,0,
93460,4,2023,Elec- Commercial,Y,0,0,
93460,5,2023,Elec- Commercial,Y,0,0,
93460,6,2023,Elec- Commercial,Y,0,0,
93461,4,2023,Elec- Commercial,Y,0,0,
93461,5,2023,Elec- Commercial,Y,0,0,
93461,6,2023,Elec- Commercial,Y,0,0,
93463,4,2023,Elec- Commercial,Y,0,0,
93463,5,2023,Elec- Commercial,Y,0,0,
93463,6,2023,Elec- Commercial,Y,0,0,
93465,4,2023,Elec- Commercial,Y,0,0,
93465,5,2023,Elec- Commercial,Y,0,0,
93465,6,2023,Elec- Commercial,Y,0,0,
93560,4,2023,Elec- Commercial,Y,0,0,
93560,5,2023,Elec- Commercial,Y,0,0,
93560,6,2023,Elec- Commercial,Y,0,0,
93561,4,2023,Elec- Commercial,Y,0,0,
93561,5,2023,Elec- Commercial,Y,0,0,
93561,6,2023,Elec- Commercial,Y,0,0,
93601,4,2023,Elec- Commercial,Y,0,0,
93601,5,2023,Elec- Commercial,Y,0,0,
93601,6,2023,Elec- Commercial,Y,0,0,
93602,4,2023,Elec- Commercial,Y,0,0,
93602,5,2023,Elec- Commercial,Y,0,0,
93602,6,2023,Elec- Commercial,Y,0,0,
93603,4,2023,Elec- Commercial,Y,0,0,
93603,5,2023,Elec- Commercial,Y,0,0,
93603,6,2023,Elec- Commercial,Y,0,0,
93604,4,2023,Elec- Commercial,Y,0,0,
93604,5,2023,Elec- Commercial,Y,0,0,
93604,6,2023,Elec- Commercial,Y,0,0,
93608,4,2023,Elec- Commercial,Y,0,0,
93608,5,2023,Elec- Commercial,Y,0,0,
93608,6,2023,Elec- Commercial,Y,0,0,
93609,4,2023,Elec- Commercial,Y,0,0,
93609,5,2023,Elec- Commercial,Y,0,0,
93609,6,2023,Elec- Commercial,Y,0,0,
93610,4,2023,Elec- Commercial,Y,0,0,
93610,5,2023,Elec- Commercial,Y,0,0,
93610,6,2023,Elec- Commercial,Y,0,0,
93611,4,2023,Elec- Commercial,Y,"1,119","8,012,622","7,161"
93611,5,2023,Elec- Commercial,Y,"1,116","9,258,192","8,296"
93611,6,2023,Elec- Commercial,Y,"1,118","9,588,443","8,576"
93612,4,2023,Elec- Commercial,N,"1,498","9,139,366","6,101"
93612,5,2023,Elec- Commercial,N,"1,500","10,766,733","7,178"
93612,6,2023,Elec- Commercial,N,"1,498","11,079,349","7,396"
93614,4,2023,Elec- Commercial,Y,0,0,
93614,5,2023,Elec- Commercial,Y,0,0,
93614,6,2023,Elec- Commercial,Y,0,0,
93615,4,2023,Elec- Commercial,Y,0,0,
93615,5,2023,Elec- Commercial,Y,0,0,
93615,6,2023,Elec- Commercial,Y,0,0,
93616,4,2023,Elec- Commercial,Y,0,0,
93616,5,2023,Elec- Commercial,Y,0,0,
93616,6,2023,Elec- Commercial,Y,0,0,
93618,4,2023,Elec- Commercial,Y,0,0,
93618,5,2023,Elec- Commercial,Y,0,0,
93618,6,2023,Elec- Commercial,Y,0,0,
93619,4,2023,Elec- Commercial,Y,0,0,
93619,5,2023,Elec- Commercial,Y,0,0,
93619,6,2023,Elec- Commercial,Y,0,0,
93620,4,2023,Elec- Commercial,Y,0,0,
93620,5,2023,Elec- Commercial,Y,0,0,
93620,6,2023,Elec- Commercial,Y,0,0,
93621,4,2023,Elec- Commercial,Y,0,0,
93621,5,2023,Elec- Commercial,Y,0,0,
93621,6,2023,Elec- Commercial,Y,0,0,
93622,4,2023,Elec- Commercial,Y,0,0,
93622,5,2023,Elec- Commercial,Y,0,0,
93622,6,2023,Elec- Commercial,Y,0,0,
93623,4,2023,Elec- Commercial,Y,0,0,
93623,5,2023,Elec- Commercial,Y,0,0,
93623,6,2023,Elec- Commercial,Y,0,0,
93625,4,2023,Elec- Commercial,Y,0,0,
93625,5,2023,Elec- Commercial,Y,0,0,
93625,6,2023,Elec- Commercial,Y,0,0,
93626,4,2023,Elec- Commercial,Y,0,0,
93626,5,2023,Elec- Commercial,Y,0,0,
93626,6,2023,Elec- Commercial,Y,0,0,
93627,4,2023,Elec- Commercial,Y,0,0,
93627,5,2023,Elec- Commercial,Y,0,0,
93627,6,2023,Elec- Commercial,Y,0,0,
93628,4,2023,Elec- Commercial,Y,0,0,
93628,5,2023,Elec- Commercial,Y,0,0,
93628,6,2023,Elec- Commercial,Y,0,0,
93630,4,2023,Elec- Commercial,Y,0,0,
93630,5,2023,Elec- Commercial,Y,0,0,
93630,6,2023,Elec- Commercial,Y,0,0,
93631,4,2023,Elec- Commercial,Y,0,0,
93631,5,2023,Elec- Commercial,Y,0,0,
93631,6,2023,Elec- Commercial,Y,0,0,
93633,4,2023,Elec- Commercial,Y,0,0,
93633,5,2023,Elec- Commercial,Y,0,0,
93633,6,2023,Elec- Commercial,Y,0,0,
93635,4,2023,Elec- Commercial,Y,"1,550","13,122,328","8,466"
93635,5,2023,Elec- Commercial,Y,"1,548","14,612,454","9,440"
93635,6,2023,Elec- Commercial,Y,"2,030","18,777,629","9,250"
93636,4,2023,Elec- Commercial,Y,0,0,
93636,5,2023,Elec- Commercial,Y,0,0,
93636,6,2023,Elec- Commercial,Y,0,0,
93637,4,2023,Elec- Commercial,Y,0,0,
93637,5,2023,Elec- Commercial,Y,0,0,
93637,6,2023,Elec- Commercial,Y,0,0,
93638,4,2023,Elec- Commercial,Y,0,0,
93638,5,2023,Elec- Commercial,Y,0,0,
93638,6,2023,Elec- Commercial,Y,0,0,
93640,4,2023,Elec- Commercial,Y,0,0,
93640,5,2023,Elec- Commercial,Y,0,0,
93640,6,2023,Elec- Commercial,Y,0,0,
93641,4,2023,Elec- Commercial,Y,0,0,
93641,5,2023,Elec- Commercial,Y,0,0,
93641,6,2023,Elec- Commercial,Y,0,0,
93643,4,2023,Elec- Commercial,Y,0,0,
93643,5,2023,Elec- Commercial,Y,0,0,
93643,6,2023,Elec- Commercial,Y,0,0,
93644,4,2023,Elec- Commercial,Y,"1,979","8,603,287","4,347"
93644,5,2023,Elec- Commercial,Y,"1,980","9,521,849","4,809"
93644,6,2023,Elec- Commercial,Y,"1,686","8,556,739","5,075"
93645,4,2023,Elec- Commercial,Y,0,0,
93645,5,2023,Elec- Commercial,Y,0,0,
93645,6,2023,Elec- Commercial,Y,0,0,
93646,4,2023,Elec- Commercial,Y,0,0,
93646,5,2023,Elec- Commercial,Y,0,0,
93646,6,2023,Elec- Commercial,Y,0,0,
93647,4,2023,Elec- Commercial,Y,0,0,
93647,5,2023,Elec- Commercial,Y,0,0,
93647,6,2023,Elec- Commercial,Y,0,0,
93648,4,2023,Elec- Commercial,Y,0,0,
93648,5,2023,Elec- Commercial,Y,0,0,
93648,6,2023,Elec- Commercial,Y,0,0,
93650,4,2023,Elec- Commercial,N,150,"675,808","4,505"
93650,5,2023,Elec- Commercial,N,150,"792,140","5,281"
93650,6,2023,Elec- Commercial,N,151,"820,340","5,433"
93651,4,2023,Elec- Commercial,Y,0,0,
93651,5,2023,Elec- Commercial,Y,0,0,
93651,6,2023,Elec- Commercial,Y,0,0,
93652,4,2023,Elec- Commercial,Y,0,0,
93652,5,2023,Elec- Commercial,Y,0,0,
93652,6,2023,Elec- Commercial,Y,0,0,
93653,4,2023,Elec- Commercial,Y,0,0,
93653,5,2023,Elec- Commercial,Y,0,0,
93653,6,2023,Elec- Commercial,Y,0,0,
93654,4,2023,Elec- Commercial,Y,0,0,
93654,5,2023,Elec- Commercial,Y,"2,968","28,111,786","9,472"
93654,6,2023,Elec- Commercial,Y,"2,961","28,520,857","9,632"
93656,4,2023,Elec- Commercial,Y,0,0,
93656,5,2023,Elec- Commercial,Y,0,0,
93656,6,2023,Elec- Commercial,Y,0,0,
93657,4,2023,Elec- Commercial,Y,"3,720","29,649,335","7,970"
93657,5,2023,Elec- Commercial,Y,"1,139","6,196,033","5,440"
93657,6,2023,Elec- Commercial,Y,"1,140","6,434,342","5,644"
93660,4,2023,Elec- Commercial,Y,0,0,
93660,5,2023,Elec- Commercial,Y,0,0,
93660,6,2023,Elec- Commercial,Y,0,0,
93662,4,2023,Elec- Commercial,Y,0,0,
93662,5,2023,Elec- Commercial,Y,0,0,
93662,6,2023,Elec- Commercial,Y,0,0,
93664,4,2023,Elec- Commercial,Y,0,0,
93664,5,2023,Elec- Commercial,Y,0,0,
93664,6,2023,Elec- Commercial,Y,0,0,
93667,4,2023,Elec- Commercial,Y,0,0,
93667,5,2023,Elec- Commercial,Y,0,0,
93667,6,2023,Elec- Commercial,Y,0,0,
93668,4,2023,Elec- Commercial,Y,0,0,
93668,5,2023,Elec- Commercial,Y,0,0,
93668,6,2023,Elec- Commercial,Y,0,0,
93669,4,2023,Elec- Commercial,Y,0,0,
93669,5,2023,Elec- Commercial,Y,0,0,
93669,6,2023,Elec- Commercial,Y,0,0,
93675,4,2023,Elec- Commercial,Y,0,0,
93675,5,2023,Elec- Commercial,Y,0,0,
93675,6,2023,Elec- Commercial,Y,0,0,
93701,4,2023,Elec- Commercial,Y,0,0,
93701,5,2023,Elec- Commercial,Y,0,0,
93701,6,2023,Elec- Commercial,Y,0,0,
93702,4,2023,Elec- Commercial,Y,0,0,
93702,5,2023,Elec- Commercial,Y,0,0,
93702,6,2023,Elec- Commercial,Y,0,0,
93703,4,2023,Elec- Commercial,Y,0,0,
93703,5,2023,Elec- Commercial,Y,0,0,
93703,6,2023,Elec- Commercial,Y,0,0,
93704,4,2023,Elec- Commercial,Y,924,"4,793,753","5,188"
93704,5,2023,Elec- Commercial,Y,920,"5,892,195","6,405"
93704,6,2023,Elec- Commercial,Y,924,"5,956,602","6,447"
93705,4,2023,Elec- Commercial,Y,0,0,
93705,5,2023,Elec- Commercial,Y,0,0,
93705,6,2023,Elec- Commercial,Y,0,0,
93706,4,2023,Elec- Commercial,Y,0,0,
93706,5,2023,Elec- Commercial,Y,0,0,
93706,6,2023,Elec- Commercial,Y,0,0,
93710,4,2023,Elec- Commercial,Y,"1,261","8,714,231","6,911"
93710,5,2023,Elec- Commercial,Y,"1,265","10,453,853","8,264"
93710,6,2023,Elec- Commercial,Y,"1,266","10,749,989","8,491"
93711,4,2023,Elec- Commercial,Y,0,0,
93711,5,2023,Elec- Commercial,Y,0,0,
93711,6,2023,Elec- Commercial,N,"1,538","9,720,255","6,320"
93720,4,2023,Elec- Commercial,N,"1,356","12,541,136","9,249"
93720,5,2023,Elec- Commercial,N,"1,360","14,729,029","10,830"
93720,6,2023,Elec- Commercial,N,"1,361","15,354,446","11,282"
93721,4,2023,Elec- Commercial,Y,0,0,
93721,5,2023,Elec- Commercial,Y,0,0,
93721,6,2023,Elec- Commercial,Y,0,0,
93722,4,2023,Elec- Commercial,Y,"6,558","60,464,540","9,220"
93722,5,2023,Elec- Commercial,Y,"6,560","69,544,667","10,601"
93722,6,2023,Elec- Commercial,Y,"4,718","62,078,723","13,158"
93723,4,2023,Elec- Commercial,Y,0,0,
93723,5,2023,Elec- Commercial,Y,0,0,
93723,6,2023,Elec- Commercial,Y,0,0,
93725,4,2023,Elec- Commercial,Y,0,0,
93725,5,2023,Elec- Commercial,Y,0,0,
93725,6,2023,Elec- Commercial,Y,0,0,
93726,4,2023,Elec- Commercial,Y,"1,675","9,748,106","5,820"
93726,5,2023,Elec- Commercial,Y,"1,672","11,607,925","6,943"
93726,6,2023,Elec- Commercial,Y,"1,675","11,948,544","7,133"
93727,4,2023,Elec- Commercial,Y,"8,940",129502511,"14,486"
93727,5,2023,Elec- Commercial,Y,"8,547",150114630,"17,563"
93727,6,2023,Elec- Commercial,Y,"8,552",144903146,"16,944"
93728,4,2023,Elec- Commercial,Y,0,0,
93728,5,2023,Elec- Commercial,Y,0,0,
93728,6,2023,Elec- Commercial,Y,0,0,
93730,4,2023,Elec- Commercial,N,96,"196,576","2,048"
93730,5,2023,Elec- Commercial,N,96,"229,058","2,386"
93730,6,2023,Elec- Commercial,N,95,"257,543","2,711"
93737,4,2023,Elec- Commercial,Y,0,0,
93737,5,2023,Elec- Commercial,Y,0,0,
93737,6,2023,Elec- Commercial,Y,0,0,
93740,4,2023,Elec- Commercial,Y,0,0,
93740,5,2023,Elec- Commercial,Y,0,0,
93740,6,2023,Elec- Commercial,Y,0,0,
93901,4,2023,Elec- Commercial,Y,"2,220","13,166,279","5,931"
93901,5,2023,Elec- Commercial,Y,"2,219","14,877,098","6,704"
93901,6,2023,Elec- Commercial,Y,"2,223","14,869,235","6,689"
93905,4,2023,Elec- Commercial,N,594,"3,230,020","5,438"
93905,5,2023,Elec- Commercial,N,593,"3,449,135","5,816"
93905,6,2023,Elec- Commercial,N,593,"3,353,547","5,655"
93906,4,2023,Elec- Commercial,N,710,"6,490,783","9,142"
93906,5,2023,Elec- Commercial,N,715,"6,895,174","9,644"
93906,6,2023,Elec- Commercial,N,711,"6,785,187","9,543"
93907,4,2023,Elec- Commercial,N,733,"2,589,992","3,533"
93907,5,2023,Elec- Commercial,N,735,"2,724,744","3,707"
93907,6,2023,Elec- Commercial,Y,"1,024","3,806,524","3,717"
93908,4,2023,Elec- Commercial,Y,0,0,
93908,5,2023,Elec- Commercial,Y,0,0,
93908,6,2023,Elec- Commercial,Y,0,0,
93920,4,2023,Elec- Commercial,Y,0,0,
93920,5,2023,Elec- Commercial,Y,0,0,
93920,6,2023,Elec- Commercial,Y,0,0,
93921,4,2023,Elec- Commercial,N,307,"704,463","2,295"
93921,5,2023,Elec- Commercial,N,306,"689,052","2,252"
93921,6,2023,Elec- Commercial,N,306,"653,364","2,135"
93923,4,2023,Elec- Commercial,Y,"1,037","4,474,143","4,315"
93923,5,2023,Elec- Commercial,Y,"1,034","4,705,512","4,551"
93923,6,2023,Elec- Commercial,Y,"1,034","4,255,846","4,116"
93924,4,2023,Elec- Commercial,Y,0,0,
93924,5,2023,Elec- Commercial,Y,0,0,
93924,6,2023,Elec- Commercial,Y,0,0,
93925,4,2023,Elec- Commercial,Y,0,0,
93925,5,2023,Elec- Commercial,Y,0,0,
93925,6,2023,Elec- Commercial,Y,0,0,
93926,4,2023,Elec- Commercial,Y,0,0,
93926,5,2023,Elec- Commercial,Y,0,0,
93926,6,2023,Elec- Commercial,Y,0,0,
93927,4,2023,Elec- Commercial,Y,356,"2,152,324","6,046"
93927,5,2023,Elec- Commercial,Y,355,"2,260,604","6,368"
93927,6,2023,Elec- Commercial,Y,356,"2,179,376","6,122"
93930,4,2023,Elec- Commercial,N,423,"2,204,396","5,211"
93930,5,2023,Elec- Commercial,N,421,"2,319,684","5,510"
93930,6,2023,Elec- Commercial,Y,496,"2,659,745","5,362"
93932,4,2023,Elec- Commercial,Y,0,0,
93932,5,2023,Elec- Commercial,Y,0,0,
93932,6,2023,Elec- Commercial,Y,0,0,
93933,4,2023,Elec- Commercial,Y,0,0,
93933,5,2023,Elec- Commercial,Y,0,0,
93933,6,2023,Elec- Commercial,Y,0,0,
93940,4,2023,Elec- Commercial,Y,"2,424","16,619,188","6,856"
93940,5,2023,Elec- Commercial,Y,"2,417","17,098,147","7,074"
93940,6,2023,Elec- Commercial,Y,"2,415","16,060,796","6,650"
93944,4,2023,Elec- Commercial,Y,0,0,
93944,5,2023,Elec- Commercial,Y,0,0,
93944,6,2023,Elec- Commercial,Y,0,0,
93950,4,2023,Elec- Commercial,Y,0,0,
93950,5,2023,Elec- Commercial,Y,0,0,
93950,6,2023,Elec- Commercial,Y,0,0,
93953,4,2023,Elec- Commercial,Y,0,0,
93953,5,2023,Elec- Commercial,Y,0,0,
93953,6,2023,Elec- Commercial,Y,0,0,
93955,4,2023,Elec- Commercial,Y,"1,296","9,535,718","7,358"
93955,5,2023,Elec- Commercial,Y,"1,294","10,129,588","7,828"
93955,6,2023,Elec- Commercial,Y,"1,294","9,661,632","7,466"
93960,4,2023,Elec- Commercial,Y,597,"3,452,549","5,783"
93960,5,2023,Elec- Commercial,Y,598,"3,762,478","6,292"
93960,6,2023,Elec- Commercial,Y,598,"3,623,247","6,059"
94002,4,2023,Elec- Commercial,N,685,"3,728,990","5,444"
94002,5,2023,Elec- Commercial,N,684,"3,881,595","5,675"
94002,6,2023,Elec- Commercial,N,681,"3,677,553","5,400"
94005,4,2023,Elec- Commercial,Y,0,0,
94005,5,2023,Elec- Commercial,Y,0,0,
94005,6,2023,Elec- Commercial,Y,0,0,
94010,4,2023,Elec- Commercial,N,"1,322","12,830,445","9,705"
94010,5,2023,Elec- Commercial,N,"1,326","13,328,372","10,052"
94010,6,2023,Elec- Commercial,N,"1,321","12,772,635","9,669"
94014,4,2023,Elec- Commercial,Y,0,0,
94014,5,2023,Elec- Commercial,Y,0,0,
94014,6,2023,Elec- Commercial,Y,0,0,
94015,4,2023,Elec- Commercial,Y,0,0,
94015,5,2023,Elec- Commercial,Y,0,0,
94015,6,2023,Elec- Commercial,Y,0,0,
94018,4,2023,Elec- Commercial,N,169,"431,352","2,552"
94018,5,2023,Elec- Commercial,N,169,"419,832","2,484"
94018,6,2023,Elec- Commercial,N,171,"395,709","2,314"
94019,4,2023,Elec- Commercial,N,458,"2,181,495","4,763"
94019,5,2023,Elec- Commercial,N,456,"2,247,076","4,928"
94019,6,2023,Elec- Commercial,N,454,"2,145,512","4,726"
94020,4,2023,Elec- Commercial,Y,0,0,
94020,5,2023,Elec- Commercial,Y,0,0,
94020,6,2023,Elec- Commercial,Y,0,0,
94021,4,2023,Elec- Commercial,Y,0,0,
94021,5,2023,Elec- Commercial,Y,0,0,
94021,6,2023,Elec- Commercial,Y,0,0,
94022,4,2023,Elec- Commercial,Y,0,0,
94022,5,2023,Elec- Commercial,Y,0,0,
94022,6,2023,Elec- Commercial,Y,0,0,
94024,4,2023,Elec- Commercial,Y,0,0,
94024,5,2023,Elec- Commercial,Y,0,0,
94024,6,2023,Elec- Commercial,Y,0,0,
94025,4,2023,Elec- Commercial,Y,0,0,
94025,5,2023,Elec- Commercial,Y,"3,663","98,906,974","27,002"
94025,6,2023,Elec- Commercial,Y,"3,649","93,401,368","25,596"
94027,4,2023,Elec- Commercial,Y,0,0,
94027,5,2023,Elec- Commercial,Y,0,0,
94027,6,2023,Elec- Commercial,Y,0,0,
94028,4,2023,Elec- Commercial,Y,0,0,
94028,5,2023,Elec- Commercial,Y,0,0,
94028,6,2023,Elec- Commercial,Y,0,0,
94030,4,2023,Elec- Commercial,N,440,"3,320,028","7,546"
94030,5,2023,Elec- Commercial,N,441,"3,419,705","7,754"
94030,6,2023,Elec- Commercial,N,442,"3,287,346","7,437"
94035,4,2023,Elec- Commercial,Y,0,0,
94035,5,2023,Elec- Commercial,Y,0,0,
94035,6,2023,Elec- Commercial,Y,0,0,
94038,4,2023,Elec- Commercial,Y,0,0,
94038,5,2023,Elec- Commercial,Y,0,0,
94038,6,2023,Elec- Commercial,Y,0,0,
94040,4,2023,Elec- Commercial,Y,0,0,
94040,5,2023,Elec- Commercial,Y,0,0,
94040,6,2023,Elec- Commercial,Y,0,0,
94041,4,2023,Elec- Commercial,Y,0,0,
94041,5,2023,Elec- Commercial,Y,0,0,
94041,6,2023,Elec- Commercial,Y,0,0,
94043,4,2023,Elec- Commercial,Y,0,0,
94043,5,2023,Elec- Commercial,Y,0,0,
94043,6,2023,Elec- Commercial,Y,0,0,
94044,4,2023,Elec- Commercial,Y,0,0,
94044,5,2023,Elec- Commercial,Y,0,0,
94044,6,2023,Elec- Commercial,Y,0,0,
94060,4,2023,Elec- Commercial,Y,0,0,
94060,5,2023,Elec- Commercial,Y,0,0,
94060,6,2023,Elec- Commercial,Y,0,0,
94061,4,2023,Elec- Commercial,Y,0,0,
94061,5,2023,Elec- Commercial,Y,0,0,
94061,6,2023,Elec- Commercial,Y,0,0,
94062,4,2023,Elec- Commercial,Y,0,0,
94062,5,2023,Elec- Commercial,Y,0,0,
94062,6,2023,Elec- Commercial,Y,0,0,
94063,4,2023,Elec- Commercial,N,"1,603","19,109,134","11,921"
94063,5,2023,Elec- Commercial,N,"1,605","20,018,315","12,472"
94063,6,2023,Elec- Commercial,N,"1,609","19,609,057","12,187"
94065,4,2023,Elec- Commercial,Y,0,0,
94065,5,2023,Elec- Commercial,Y,0,0,
94065,6,2023,Elec- Commercial,Y,0,0,
94066,4,2023,Elec- Commercial,Y,0,0,
94066,5,2023,Elec- Commercial,Y,0,0,
94066,6,2023,Elec- Commercial,Y,0,0,
94070,4,2023,Elec- Commercial,N,"1,419","8,496,721","5,988"
94070,5,2023,Elec- Commercial,N,"1,419","8,887,136","6,263"
94070,6,2023,Elec- Commercial,N,"1,415","8,732,277","6,171"
94074,4,2023,Elec- Commercial,Y,0,0,
94074,5,2023,Elec- Commercial,Y,0,0,
94074,6,2023,Elec- Commercial,Y,0,0,
94080,4,2023,Elec- Commercial,Y,"4,670","69,815,418","14,950"
94080,5,2023,Elec- Commercial,Y,"4,672","74,047,337","15,849"
94080,6,2023,Elec- Commercial,Y,"4,660","68,773,166","14,758"
94085,4,2023,Elec- Commercial,Y,0,0,
94085,5,2023,Elec- Commercial,Y,0,0,
94085,6,2023,Elec- Commercial,Y,0,0,
94086,4,2023,Elec- Commercial,Y,0,0,
94086,5,2023,Elec- Commercial,Y,0,0,
94086,6,2023,Elec- Commercial,Y,0,0,
94087,4,2023,Elec- Commercial,Y,0,0,
94087,5,2023,Elec- Commercial,Y,0,0,
94087,6,2023,Elec- Commercial,Y,0,0,
94089,4,2023,Elec- Commercial,Y,0,0,
94089,5,2023,Elec- Commercial,Y,0,0,
94089,6,2023,Elec- Commercial,Y,0,0,
94102,4,2023,Elec- Commercial,N,"1,114","17,020,209","15,278"
94102,5,2023,Elec- Commercial,N,"1,125","17,487,880","15,545"
94102,6,2023,Elec- Commercial,N,"1,128","16,525,522","14,650"
94103,4,2023,Elec- Commercial,N,"1,952","28,924,663","14,818"
94103,5,2023,Elec- Commercial,N,"1,957","29,824,401","15,240"
94103,6,2023,Elec- Commercial,N,"1,962","28,348,042","14,449"
94104,4,2023,Elec- Commercial,Y,0,0,
94104,5,2023,Elec- Commercial,Y,0,0,
94104,6,2023,Elec- Commercial,Y,0,0,
94105,4,2023,Elec- Commercial,N,443,"28,560,487","64,471"
94105,5,2023,Elec- Commercial,N,444,"29,418,335","66,258"
94105,6,2023,Elec- Commercial,N,443,"27,643,539","62,401"
94107,4,2023,Elec- Commercial,Y,0,0,
94107,5,2023,Elec- Commercial,Y,0,0,
94107,6,2023,Elec- Commercial,Y,0,0,
94108,4,2023,Elec- Commercial,N,"1,135","11,366,214","10,014"
94108,5,2023,Elec- Commercial,N,"1,138","11,766,830","10,340"
94108,6,2023,Elec- Commercial,N,"1,145","11,236,472","9,814"
94109,4,2023,Elec- Commercial,N,"1,563","10,447,692","6,684"
94109,5,2023,Elec- Commercial,N,"1,568","10,656,190","6,796"
94109,6,2023,Elec- Commercial,N,"1,564","10,266,639","6,564"
94110,4,2023,Elec- Commercial,Y,"5,259","54,586,777","10,380"
94110,5,2023,Elec- Commercial,Y,"5,279","56,216,422","10,649"
94110,6,2023,Elec- Commercial,Y,"5,277","52,982,444","10,040"
94111,4,2023,Elec- Commercial,Y,579,"25,277,268","43,657"
94111,5,2023,Elec- Commercial,Y,577,"26,622,200","46,139"
94111,6,2023,Elec- Commercial,Y,570,"24,992,231","43,846"
94112,4,2023,Elec- Commercial,N,819,"3,154,842","3,852"
94112,5,2023,Elec- Commercial,N,821,"3,327,358","4,053"
94112,6,2023,Elec- Commercial,N,821,"3,136,068","3,820"
94114,4,2023,Elec- Commercial,Y,"1,692","8,856,253","5,234"
94114,5,2023,Elec- Commercial,Y,"1,697","9,141,454","5,387"
94114,6,2023,Elec- Commercial,Y,"1,694","8,602,836","5,078"
94115,4,2023,Elec- Commercial,N,881,"8,250,035","9,364"
94115,5,2023,Elec- Commercial,N,882,"8,604,779","9,756"
94115,6,2023,Elec- Commercial,N,881,"8,121,967","9,219"
94116,4,2023,Elec- Commercial,Y,0,0,
94116,5,2023,Elec- Commercial,Y,0,0,
94116,6,2023,Elec- Commercial,Y,0,0,
94117,4,2023,Elec- Commercial,Y,0,0,
94117,5,2023,Elec- Commercial,Y,0,0,
94117,6,2023,Elec- Commercial,Y,0,0,
94118,4,2023,Elec- Commercial,Y,"1,055","5,825,217","5,522"
94118,5,2023,Elec- Commercial,Y,"1,058","5,911,975","5,588"
94118,6,2023,Elec- Commercial,Y,"1,055","5,542,271","5,253"
94121,4,2023,Elec- Commercial,N,597,"1,656,278","2,774"
94121,5,2023,Elec- Commercial,N,599,"1,728,768","2,886"
94121,6,2023,Elec- Commercial,N,600,"1,619,855","2,700"
94122,4,2023,Elec- Commercial,Y,"1,393","3,973,589","2,853"
94122,5,2023,Elec- Commercial,Y,"1,394","4,153,690","2,980"
94122,6,2023,Elec- Commercial,Y,"1,399","3,938,111","2,815"
94123,4,2023,Elec- Commercial,N,902,"2,602,195","2,885"
94123,5,2023,Elec- Commercial,N,904,"2,690,660","2,976"
94123,6,2023,Elec- Commercial,N,906,"2,423,143","2,675"
94124,4,2023,Elec- Commercial,Y,0,0,
94124,5,2023,Elec- Commercial,Y,0,0,
94124,6,2023,Elec- Commercial,Y,0,0,
94127,4,2023,Elec- Commercial,N,355,"884,573","2,492"
94127,5,2023,Elec- Commercial,N,355,"916,266","2,581"
94127,6,2023,Elec- Commercial,N,351,"844,220","2,405"
94128,4,2023,Elec- Commercial,Y,0,0,
94128,5,2023,Elec- Commercial,Y,0,0,
94128,6,2023,Elec- Commercial,Y,0,0,
94129,4,2023,Elec- Commercial,Y,0,0,
94129,5,2023,Elec- Commercial,Y,0,0,
94129,6,2023,Elec- Commercial,Y,0,0,
94130,4,2023,Elec- Commercial,Y,0,0,
94130,5,2023,Elec- Commercial,Y,0,0,
94130,6,2023,Elec- Commercial,Y,0,0,
94131,4,2023,Elec- Commercial,Y,0,0,
94131,5,2023,Elec- Commercial,Y,0,0,
94131,6,2023,Elec- Commercial,Y,0,0,
94132,4,2023,Elec- Commercial,N,276,"3,069,386","11,121"
94132,5,2023,Elec- Commercial,N,277,"3,200,734","11,555"
